dfRowCount,execution time
1,0.0060007572174072266
1,0.00500035285949707
1,0.004000186920166016
1,0.006000518798828125
1,0.0050008296966552734
1,0.00700068473815918
1,0.0060007572174072266
1,0.006000518798828125
1,0.0060007572174072266
1,0.004000186920166016
1,0.0060007572174072266
10,0.005000591278076172
10,0.0050008296966552734
10,0.00500035285949707
10,0.006000518798828125
10,0.006000518798828125
10,0.004000186920166016
10,0.0050008296966552734
10,0.006000518798828125
10,0.005000591278076172
10,0.00500035285949707
10,0.005000591278076172
10,0.00500035285949707
10,0.0060007572174072266
10,0.005000591278076172
10,0.006000518798828125
10,0.005000591278076172
10,0.005000591278076172
10,0.007000923156738281
10,0.006000518798828125
10,0.006000518798828125
10,0.0050008296966552734
10,0.00500035285949707
10,0.0060007572174072266
10,0.00500035285949707
10,0.00700068473815918
10,0.00500035285949707
10,0.0060007572174072266
10,0.006000518798828125
10,0.00500035285949707
10,0.00500035285949707
10,0.00500035285949707
10,0.0060007572174072266
10,0.006000518798828125
10,0.005000591278076172
10,0.00500035285949707
10,0.005000591278076172
10,0.00500035285949707
10,0.005000591278076172
10,0.00500035285949707
10,0.005000591278076172
10,0.00500035285949707
10,0.006000518798828125
10,0.0060007572174072266
10,0.005000591278076172
10,0.005000591278076172
10,0.006000518798828125
10,0.00700068473815918
10,0.008000850677490234
10,0.006000518798828125
10,0.005000591278076172
10,0.005000591278076172
10,0.0060007572174072266
10,0.00500035285949707
10,0.00500035285949707
10,0.007000923156738281
10,0.00500035285949707
10,0.0060007572174072266
10,0.00500035285949707
10,0.005000591278076172
10,0.006000518798828125
10,0.00500035285949707
10,0.00700068473815918
10,0.004000186920166016
10,0.005000591278076172
10,0.004000186920166016
10,0.0060007572174072266
10,0.00500035285949707
10,0.0060007572174072266
10,0.0060002803802490234
10,0.007000923156738281
10,0.0060007572174072266
10,0.00500035285949707
10,0.00700068473815918
10,0.004000186920166016
10,0.005000591278076172
10,0.006000518798828125
10,0.0060007572174072266
10,0.005000591278076172
10,0.005000591278076172
10,0.00500035285949707
10,0.00500035285949707
10,0.005000591278076172
10,0.0060007572174072266
10,0.00500035285949707
10,0.008000612258911133
10,0.005000591278076172
10,0.00700068473815918
10,0.005000591278076172
10,0.007000923156738281
10,0.00500035285949707
10,0.005000591278076172
10,0.007000446319580078
10,0.0060007572174072266
10,0.00500035285949707
10,0.0060007572174072266
10,0.005000591278076172
10,0.006000518798828125
10,0.0060007572174072266
10,0.00500035285949707
10,0.0060007572174072266
100,0.006000518798828125
100,0.008000850677490234
100,0.006000518798828125
100,0.008000612258911133
100,0.00700068473815918
100,0.00700068473815918
100,0.0060002803802490234
100,0.007000446319580078
100,0.008000850677490234
100,0.008000850677490234
100,0.006000518798828125
100,0.007000923156738281
100,0.007000923156738281
100,0.00700068473815918
100,0.006000518798828125
100,0.008000850677490234
100,0.006000518798828125
100,0.007000446319580078
100,0.005000591278076172
100,0.006000518798828125
100,0.0060007572174072266
100,0.009001016616821289
100,0.007000446319580078
100,0.00700068473815918
100,0.0060007572174072266
100,0.007000446319580078
100,0.0060007572174072266
100,0.00700068473815918
100,0.006000518798828125
100,0.0060007572174072266
100,0.006000518798828125
100,0.0050008296966552734
100,0.008000850677490234
100,0.009001016616821289
100,0.00700068473815918
100,0.007000923156738281
100,0.00700068473815918
100,0.008000850677490234
100,0.006000518798828125
100,0.00700068473815918
100,0.007000446319580078
100,0.009000539779663086
100,0.00700068473815918
100,0.009001016616821289
100,0.0060007572174072266
100,0.008000850677490234
100,0.006000518798828125
100,0.008000850677490234
100,0.0060007572174072266
100,0.00700068473815918
100,0.008000850677490234
100,0.007000923156738281
100,0.007000923156738281
100,0.00500035285949707
100,0.00700068473815918
100,0.0060002803802490234
100,0.006000518798828125
100,0.0060007572174072266
100,0.006000518798828125
100,0.006000518798828125
100,0.0060007572174072266
100,0.008000612258911133
100,0.005000591278076172
100,0.006000518798828125
100,0.0060002803802490234
100,0.00700068473815918
100,0.006000518798828125
100,0.006000518798828125
100,0.007000923156738281
100,0.006000518798828125
100,0.008000850677490234
100,0.005000591278076172
100,0.006000518798828125
100,0.0060007572174072266
100,0.007000446319580078
100,0.0060007572174072266
100,0.007000446319580078
100,0.006000518798828125
100,0.0060007572174072266
100,0.00700068473815918
100,0.0060007572174072266
100,0.00700068473815918
100,0.006000518798828125
100,0.008001089096069336
100,0.00700068473815918
100,0.008000612258911133
100,0.006000518798828125
100,0.007000923156738281
100,0.00500035285949707
100,0.0060007572174072266
100,0.0060007572174072266
100,0.006000518798828125
100,0.00700068473815918
100,0.006000518798828125
100,0.00700068473815918
100,0.00700068473815918
100,0.007000446319580078
100,0.0060007572174072266
100,0.00500035285949707
100,0.007000446319580078
1000,0.014001607894897461
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.015001296997070312
1000,0.015001535415649414
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.01600170135498047
1000,0.016001462936401367
1000,0.01600170135498047
1000,0.015001296997070312
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.015001773834228516
1000,0.015001296997070312
1000,0.01400136947631836
1000,0.014001607894897461
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.015001773834228516
1000,0.015001535415649414
1000,0.016001462936401367
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.014001607894897461
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.015001296997070312
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.014001131057739258
1000,0.014001607894897461
1000,0.01400136947631836
1000,0.015001535415649414
1000,0.015001773834228516
1000,0.015001296997070312
1000,0.015001296997070312
1000,0.015001535415649414
1000,0.017001628875732422
1000,0.020002126693725586
1000,0.015001296997070312
1000,0.01600193977355957
1000,0.017001628875732422
1000,0.01600193977355957
1000,0.016001462936401367
1000,0.017001628875732422
1000,0.015001535415649414
1000,0.01600170135498047
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.014001607894897461
1000,0.01700139045715332
1000,0.015001296997070312
1000,0.01400136947631836
1000,0.015001535415649414
1000,0.017001867294311523
1000,0.01400136947631836
1000,0.015001535415649414
1000,0.014001607894897461
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.017001867294311523
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.01700139045715332
1000,0.01400136947631836
1000,0.016001462936401367
1000,0.015001535415649414
1000,0.015001773834228516
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.015001296997070312
1000,0.017001628875732422
1000,0.01900196075439453
1000,0.022002458572387695
1000,0.017001628875732422
1000,0.01600170135498047
1000,0.01700139045715332
1000,0.014001607894897461
1000,0.01600170135498047
1000,0.015001535415649414
1000,0.013001203536987305
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.01400136947631836
1000,0.013001203536987305
1000,0.013001441955566406
1000,0.013001441955566406
1000,0.015001296997070312
1000,0.01400136947631836
1000,0.015001296997070312
1000,0.01400136947631836
1000,0.015001535415649414
1000,0.01400136947631836
1000,0.01400136947631836
10000,0.10401058197021484
10000,0.11301159858703613
10000,0.1310131549835205
10000,0.1050105094909668
10000,0.10901069641113281
10000,0.1070108413696289
10000,0.1050105094909668
10000,0.10201025009155273
10000,0.10100984573364258
10000,0.10601067543029785
10000,0.11001110076904297
10000,0.11001110076904297
10000,0.12601280212402344
10000,0.1510152816772461
10000,0.13301324844360352
10000,0.10601067543029785
10000,0.11701154708862305
10000,0.13301324844360352
10000,0.1290130615234375
10000,0.1270124912261963
10000,0.10901069641113281
10000,0.1180119514465332
10000,0.14101409912109375
10000,0.11701154708862305
10000,0.10801100730895996
10000,0.1050105094909668
10000,0.1050105094909668
10000,0.10301041603088379
10000,0.10801076889038086
10000,0.1050105094909668
10000,0.1180119514465332
10000,0.1050102710723877
10000,0.10901093482971191
10000,0.1160116195678711
10000,0.10901093482971191
10000,0.10401058197021484
10000,0.1400139331817627
10000,0.1380140781402588
10000,0.10401034355163574
10000,0.1070106029510498
10000,0.10401034355163574
10000,0.10101032257080078
10000,0.10901093482971191
10000,0.1270124912261963
10000,0.11201119422912598
10000,0.10401058197021484
10000,0.11301159858703613
10000,0.12401247024536133
10000,0.1050105094909668
10000,0.10901117324829102
10000,0.1050102710723877
10000,0.11101102828979492
10000,0.10601067543029785
10000,0.12001204490661621
10000,0.11201119422912598
10000,0.1050107479095459
10000,0.10801076889038086
10000,0.10401010513305664
10000,0.10601043701171875
10000,0.10801076889038086
10000,0.10801076889038086
10000,0.10201048851013184
10000,0.1070108413696289
10000,0.1070108413696289
10000,0.12401247024536133
10000,0.10901093482971191
10000,0.1050105094909668
10000,0.1070106029510498
10000,0.10901069641113281
10000,0.10401034355163574
10000,0.1050105094909668
10000,0.10901069641113281
10000,0.1070106029510498
10000,0.10101008415222168
10000,0.11101126670837402
10000,0.11001086235046387
10000,0.10901093482971191
10000,0.1070108413696289
10000,0.1070106029510498
10000,0.1050105094909668
10000,0.10301041603088379
10000,0.1070108413696289
10000,0.1160118579864502
10000,0.1070106029510498
10000,0.11101126670837402
10000,0.11301136016845703
10000,0.10201025009155273
10000,0.11101126670837402
10000,0.10101008415222168
10000,0.1070103645324707
10000,0.11701154708862305
10000,0.10301017761230469
10000,0.1050105094909668
10000,0.10201001167297363
10000,0.10401034355163574
10000,0.1070106029510498
10000,0.12101197242736816
10000,0.10601067543029785
10000,0.1160116195678711
10000,0.1050105094909668
100000,1.0251023769378662
100000,1.0021002292633057
100000,0.9940993785858154
100000,1.014101266860962
100000,0.9980995655059814
100000,1.0391039848327637
100000,1.0341031551361084
100000,1.010101079940796
100000,1.0071008205413818
100000,1.0161018371582031
100000,1.0000998973846436
100000,1.1561155319213867
100000,1.1001100540161133
100000,1.1471147537231445
100000,1.0111007690429688
100000,1.0051004886627197
100000,1.0061006546020508
100000,1.0021002292633057
100000,1.0411040782928467
100000,0.9920992851257324
100000,1.0151019096374512
100000,1.0411040782928467
100000,1.0251023769378662
100000,1.0351035594940186
100000,1.05110502243042
100000,1.0131011009216309
100000,1.012101173400879
100000,1.014101505279541
100000,1.017101764678955
100000,1.0651066303253174
100000,1.0621063709259033
100000,1.008100986480713
100000,1.0091006755828857
100000,1.016101598739624
100000,0.9981000423431396
100000,1.0051002502441406
100000,0.9990999698638916
100000,0.9890987873077393
100000,0.9930992126464844
100000,1.0051002502441406
100000,1.0211024284362793
100000,1.0571057796478271
100000,1.0121009349822998
100000,1.018101692199707
100000,1.0051004886627197
100000,0.9990999698638916
100000,0.9950995445251465
100000,1.0251023769378662
100000,1.0091009140014648
100000,1.0201022624969482
100000,1.1031103134155273
100000,1.0671067237854004
100000,1.015101671218872
100000,1.0361034870147705
100000,1.0221021175384521
100000,0.9870986938476562
100000,1.0031003952026367
100000,1.0231022834777832
100000,1.016101598739624
100000,1.2091209888458252
100000,1.3411340713500977
100000,1.1571154594421387
100000,1.201120138168335
100000,1.0341033935546875
100000,0.9910991191864014
100000,1.0351033210754395
100000,1.1201119422912598
100000,1.1391136646270752
100000,1.02010178565979
100000,1.1551156044006348
100000,1.0871086120605469
100000,1.1621160507202148
100000,1.055105209350586
100000,1.0311031341552734
100000,1.0081007480621338
100000,1.0301029682159424
100000,1.008100986480713
100000,1.0031001567840576
100000,0.9940991401672363
100000,1.0311028957366943
100000,0.9950993061065674
100000,1.0001001358032227
100000,1.0341033935546875
100000,1.0811080932617188
100000,1.021101951599121
100000,1.0631062984466553
100000,1.015101432800293
100000,1.0191020965576172
100000,1.0011003017425537
100000,0.9900989532470703
100000,1.016101598739624
100000,1.019101858139038
100000,1.01310133934021
100000,1.1701171398162842
100000,1.1321132183074951
100000,1.1101112365722656
100000,1.0641062259674072
100000,1.016101598739624
100000,1.1841182708740234
100000,1.0341033935546875
